Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,7,1.0,1.6840511727881879e-22,1.1984162826306288e-21,5.654005708066734e-09,2.687895580752702e-15,1.9021193113729119e-28,8.793064974523078e-20,3.712124944439117e-29,5.764053406107703e-22,2.9812420537080065e-28,1.732297148445036e-19,1.193020312242884e-36,5.070327046165625e-16,3.6608052605004065e-17,0.00025032347184605896,2.445893099756175e-21,1.797574337102613e-14,8.930594986445673e-32,1.382546240244374e-27,3.0657962369304506e-32,2.922257076857815e-25,2.4968771522927053e-20,3.092327044746589e-26,7.416619688664455e-23,3.4919133073443445e-24,3.523449698359978e-25,3.238237397599732e-17,2.9864732652917444e-16,0.009103570133447647,0.03348417580127716,1.236113231609627e-22,3.0872826490362497e-26
1,6,1.0,1.368469848622069e-24,2.677171011782735e-22,1.0009075790406996e-09,8.290635403249944e-17,7.752853090424613e-31,1.174515948962546e-19,1.9558575897487897e-32,1.5871449117270696e-23,5.9558292671417706e-30,4.7700432271410875e-22,7.948949616790384e-40,1.39744190469729e-17,1.3740863256850059e-19,2.562169720476959e-05,4.2515702663097124e-23,1.1609013234967366e-15,4.929662577519765e-33,2.825974484371169e-29,7.189131054264659e-34,2.7482323890137965e-26,1.349977338938581e-21,1.3359713801027602e-28,8.629872678859939e-26,2.282306239967946e-25,3.4935055706962386e-27,7.744213787231705e-18,2.6374119472577578e-17,0.011604705825448036,0.32727864384651184,1.8221842829436786e-24,6.528498220258804e-26
2,6,1.0,1.1854304641466243e-28,7.136967316365514e-20,9.36969257736564e-08,1.899188051696912e-15,2.333327442572058e-28,1.1557968878896229e-17,2.8971427491835113e-30,2.8304198012875275e-22,1.0378277950618942e-28,5.0679524459210955e-22,5.119594893964468e-39,2.753902303998498e-17,2.8313449381791827e-17,3.6231911508366466e-05,2.196484614529191e-22,9.177509148689325e-14,1.2828503690919257e-31,1.531397186378084e-26,6.003155610101357e-32,2.272031819715508e-24,2.96993738252652e-20,3.3784493602605785e-27,1.1739099715111398e-22,4.1013496929390097e-23,1.7480583763389073e-24,1.7874398419985994e-15,3.0491177706627533e-17,0.05952691286802292,0.26328203082084656,1.7162928191792687e-20,1.0698514833313126e-24
3,6,1.0,6.967556566193939e-31,5.0278105582504405e-21,5.38577467068535e-07,4.606294254990047e-14,6.018188621791876e-29,9.157912603379744e-18,1.6705093836733334e-28,5.504300316462404e-22,2.171055807695281e-28,1.4054437773935786e-21,8.443597885348102e-38,4.097942487140549e-16,1.9301175987322456e-18,2.0843222046096344e-06,5.094922451689124e-21,4.268690300323827e-14,1.0178818348247686e-31,5.957052927194943e-26,6.37081027623064e-32,3.745260436724616e-26,3.0019008046183057e-20,5.095898158539874e-27,1.1880392654954405e-21,1.1213164256334377e-22,1.377639043191856e-22,3.268003204745344e-14,2.829607238507362e-18,0.006958234589546919,0.019806521013379097,9.073538817343795e-21,7.814556706884759e-25
4,7,1.0,5.777370943398803e-29,1.0583548808784158e-23,5.6778377555133375e-09,1.0542577790308757e-14,5.258881487725678e-31,1.0700118890771572e-19,1.1376263551438811e-29,4.1088585443514464e-24,1.0795217258064643e-30,1.0658793201823397e-22,3.013772607223384e-41,4.549684861353458e-18,5.850619089096567e-22,3.0615844934800407e-06,2.2409219066267596e-23,8.040124085610504e-16,1.8856110391670083e-33,2.9743898357071198e-27,4.421188651870539e-35,1.8476429384484606e-28,1.2401314492471076e-21,3.44674278192177e-30,1.6001720344981446e-22,1.2641638987205785e-25,3.748098548720423e-25,2.4278725595716297e-15,1.575833290056699e-21,2.3012853489490226e-05,4.559198714559898e-06,4.601457609020823e-24,1.4092098014335674e-28
5,7,1.0,4.296270809529398e-32,2.685480722674761e-24,7.694339054786781e-10,3.96714365942554e-16,1.5787905934156783e-32,4.880311653452591e-20,5.803483935618775e-33,6.298494236947072e-25,1.6044675042678649e-31,3.784900097184646e-22,8.688050478813866e-44,1.719292189005083e-19,3.2139417590828924e-23,0.00022987285046838224,1.6198100049258934e-25,5.3644204588725644e-17,9.594015712716956e-34,8.184614855012714e-29,1.5936536955877904e-37,1.2817203409818023e-28,1.136090717537396e-22,2.1376178571398128e-30,8.813610093339975e-26,1.9354128382474097e-27,1.5135577691560615e-28,2.0701348911530152e-16,4.347611115403367e-22,9.401553143106867e-06,0.0005516004166565835,4.714563413253619e-26,1.9286968135862465e-29
6,7,1.0,2.607751650576043e-30,5.670033050673373e-23,1.592431885910628e-06,7.68002523344208e-17,8.064491218957552e-31,5.579346802602096e-20,9.567357925297405e-32,6.210964203056012e-24,1.9313980502336734e-32,1.757948128292437e-24,1.5974802493302915e-43,4.7274780799386286e-20,1.1690882264664882e-21,1.5095754861249588e-05,5.272619333195309e-26,2.271881951264402e-18,7.389150601606687e-35,1.0394722503449092e-27,2.2497156733267227e-35,7.948084850380707e-27,2.4287451127666322e-23,1.5985626670052663e-30,4.84050060710361e-24,1.4843992572055868e-26,3.999201618425862e-27,2.6759131350434875e-16,1.725864526712729e-20,0.0008826538687571883,0.00512306671589613,3.5675393808718133e-25,6.721791136157917e-28
7,7,1.0,2.783096414378539e-36,5.124926215055112e-19,0.0001387585507472977,7.553568095444371e-14,1.6817559719542042e-28,8.500113930295323e-17,2.8112177322848445e-27,7.858816009874004e-21,1.249922756117483e-28,5.0658709638474666e-21,1.3394571452243743e-37,1.731896834387591e-17,3.789191963374762e-18,2.031098301813472e-05,1.4138907989924894e-22,1.3767520381114534e-13,3.4205122367402333e-31,6.915130043264101e-25,2.309530661583164e-31,2.8939596501114056e-25,3.0499393186923228e-21,1.0734198278433458e-26,1.0134704914498492e-20,2.415120064983836e-23,3.329190235258975e-23,1.708532370214757e-14,4.188260286817295e-17,0.04002125561237335,0.019668545573949814,5.658768419869405e-20,4.246644539931422e-24
8,7,1.0,1.1180393466829091e-29,3.03727983034663e-23,1.632770252335547e-09,4.6574140486095594e-15,1.972577321809787e-30,1.303318956329563e-19,2.0328747277131824e-29,3.9920785736139677e-23,1.3297177050174026e-29,2.8197190608803855e-22,1.1518939623458218e-39,2.814600155603149e-17,5.7574868522019965e-21,4.777204594574869e-06,1.7466215498193032e-21,2.744948967222673e-15,2.525427361329199e-32,1.4682917950787776e-28,2.46923930073997e-34,8.187256267931441e-28,2.0590284416936884e-21,8.554413867340723e-29,3.253160136758136e-23,2.3257335258384284e-25,3.1397583050750852e-24,5.094507613348249e-15,5.009237768559211e-21,5.8617370086722076e-05,1.2720954146061558e-05,1.733153125636073e-23,5.697579184320354e-28
9,7,1.0,1.1185123091859512e-30,5.432322990862138e-24,5.412338910382175e-10,4.226165805300313e-16,3.9214827734815846e-31,2.0333879187340116e-19,1.0728966396452299e-30,3.9774205124757845e-24,7.928540501268003e-30,5.8597179748604545e-21,1.30208653305062e-40,5.1179881342697464e-18,8.655111241240015e-22,2.1188085156609304e-05,1.5180278853286082e-22,1.4757239882333731e-15,2.1230713672796724e-32,4.787690915464104e-29,3.7442103775752595e-35,1.0137905523154887e-27,1.5807356882403003e-21,1.600467765308966e-28,2.4884652753937552e-24,4.4851850028027036e-27,4.8306076257507497e-26,3.2236343907703904e-15,2.746697046783335e-22,4.655514203477651e-06,6.682238108624006e-06,2.1806028408003927e-24,1.8102499252425887e-28
