Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
0,period,1.0,1.6895481323414512e-35,4.841178538388339e-22,1.0883000056693959e-09,3.218304330070674e-17,5.076522596897763e-33,2.3287264233445053e-19,3.037220033546808e-34,6.274483283144408e-25,2.186371062162201e-31,3.0394771803100176e-21,7.146622168056567e-43,2.7214680558719264e-18,6.201822185533271e-21,0.0005368300480768085,5.997349544607346e-25,7.504056309171926e-15,2.1851993718672182e-35,4.0513191243914896e-29,1.0998344352015677e-37,3.101849203503504e-29,7.837621122264467e-22,2.4839232716057332e-27,2.358353448122262e-26,6.428759932154426e-28,8.016262848652919e-30,3.550736472291038e-18,2.31495469332611e-18,0.0011959674302488565,0.9677609205245972,8.603202647509098e-25,1.945669221684436e-29
1,6,1.0,3.6380882915673025e-37,1.0075796972525716e-21,4.787028160535556e-07,5.5550932133625625e-15,1.867504201731522e-33,1.4248960499074404e-18,7.887660398881646e-33,4.6162353403583285e-24,1.5886743332945108e-29,3.2129853415970475e-20,5.45455427238435e-41,2.5474406700832226e-17,1.0149212886960848e-20,0.007882487028837204,8.682860717313048e-23,6.523971467220502e-12,2.3645936712229006e-34,8.448247701380105e-28,3.2378236402951047e-37,2.5141379888155404e-29,1.0053079474821841e-19,1.6074156442501905e-26,1.0921284459225154e-22,2.090930679773108e-26,8.827824997073508e-27,1.980592523669701e-16,6.122122532182568e-17,0.002766991965472698,0.261339008808136,1.7063946481866143e-23,2.9335674634940233e-29
2,7,1.0,3.0905545884870784e-35,1.9641999140391775e-23,6.069397500141349e-07,9.004572210617604e-16,4.109445598528175e-34,7.76241150221393e-20,1.293149396725098e-33,6.4014638564751184e-24,3.4187039502704764e-30,3.83346288947845e-20,9.96323208134945e-43,6.035492733810502e-18,8.974368424510496e-22,0.3417450487613678,1.5060781532831434e-24,5.866970104184688e-12,7.46301231274397e-36,1.2495575035035299e-27,2.1946708311444587e-37,2.6817342557512597e-30,4.150578733171992e-20,3.43887810856765e-27,3.0340663265631215e-22,7.545601410597237e-28,2.367979014872716e-28,2.03668575858929e-17,7.688797339081597e-19,0.0001002677672659047,0.0010950476862490177,5.565993499099576e-25,3.1666230893778815e-31
3,period,1.0,3.034986023895719e-37,8.777384933984761e-22,1.087074963379564e-07,5.621967443930135e-17,2.1749382187997827e-34,2.4901083268778353e-20,2.523489843007935e-36,3.0459361686925623e-25,1.723680146307072e-31,8.579361409241582e-21,5.605193857299268e-45,2.778288746509419e-19,1.0329028359740935e-23,0.17336443066596985,3.593522733456563e-26,3.3302624980607876e-14,2.1140208356403396e-35,1.8153360654844724e-28,6.267716560844327e-39,1.3079209928718e-29,1.4889201548598523e-21,4.27547492079725e-28,8.009585186108836e-26,1.3906989665143325e-28,8.739785804684322e-32,1.759030840021168e-17,1.4633692541730475e-18,0.00021217454923316836,0.6711441874504089,1.2134624370799037e-26,4.185997449379889e-31
4,period,1.0,5.3528537681272355e-33,4.0809281222669813e-19,1.3811342114422587e-07,2.685577251576067e-16,4.576201858739867e-32,1.5812811621554908e-18,5.823405626129336e-33,2.4150523018320774e-24,7.614829835135243e-31,6.000467037392257e-20,2.2560905275629555e-43,8.388063129450337e-20,5.183486111091634e-22,0.000361799931852147,8.887764251025914e-26,4.079508811923732e-13,4.793347109810628e-33,1.1652608016921644e-26,5.535818148719721e-37,6.0529081553454464e-27,4.4198255378818626e-21,6.238119060307334e-27,4.593132759888026e-24,3.247584731655399e-27,7.55750633589988e-30,6.040457058256739e-18,4.4359509847423774e-16,0.004568246193230152,0.9525012373924255,5.182393317856849e-24,7.38805071149664e-28
5,2,1.0,3.176512404377747e-39,4.770921347215972e-19,5.1543051085900515e-05,1.9214909882398629e-13,3.201608622444795e-31,6.665242043195496e-17,1.789246094380966e-30,2.0025093472467638e-21,3.49694335564697e-27,9.236623388157534e-19,5.478896228008137e-39,2.0694482319829226e-17,6.554766581977723e-20,0.023454034700989723,2.6109776301167673e-21,1.564050833291475e-10,3.1802444240416225e-32,8.434460739280215e-26,1.0205801374520712e-35,1.1099366921840922e-26,1.4371708932098445e-18,3.1469014405718615e-24,3.019605700901208e-20,1.5984926413360093e-25,3.7982882214413964e-26,1.8817767336007282e-16,3.890002876023521e-14,0.007182346656918526,0.23400336503982544,4.02894425252548e-23,6.049213451340134e-26
6,m,1.0,1.1378849600807054e-34,8.940626887219149e-21,9.901582416205201e-06,8.199418520451335e-14,2.38743466889295e-31,2.618024818932985e-17,9.447995290179032e-32,1.9517910184040807e-21,4.462281073532073e-27,5.906289293478827e-19,2.903654370001347e-39,2.96992991773848e-16,2.0659916303187014e-19,0.44589200615882874,2.6771114067149138e-20,6.742317815167098e-10,5.350099144052877e-32,2.059028073948921e-27,1.053399517857719e-34,2.2246761529077007e-27,9.166457792697724e-19,5.351955320952419e-25,3.55066914431282e-21,8.680948340985089e-26,2.115043322676836e-25,3.2117882114865654e-15,3.408732424387814e-16,0.0006711263558827341,0.023738205432891846,1.901601339963866e-22,1.4910201758349775e-28
7,m,1.0,4.534607929006025e-36,4.2487320331251485e-21,3.281410840827448e-07,1.4521341206523409e-15,4.631143215734553e-33,2.504382982708663e-18,2.1604853780031784e-34,1.6331948248415272e-23,2.0290295483939025e-28,6.334390932638935e-19,2.413035955567335e-42,1.5000410865391824e-17,1.461705488615235e-21,0.5785143375396729,5.397060671740488e-23,3.3190523246462433e-11,6.325676729820437e-33,3.2499318504415617e-29,1.0192095285451539e-36,1.789021242059959e-28,1.435814937390717e-20,2.3949183836744204e-26,4.98936852068013e-24,2.0899508051360026e-28,3.849215045293031e-29,1.4537469772630315e-15,1.4339335150874651e-18,4.6770677727181464e-05,0.057037558406591415,7.506147197253625e-24,2.0228369463526407e-30
8,period,1.0,1.2644493348077872e-33,2.089932240574032e-20,1.245905956182014e-08,3.7208428896273423e-16,6.376764448991143e-33,8.86028412679158e-19,2.817273331482198e-34,3.624624560721033e-24,2.3359908231292132e-29,1.6181634137598227e-19,1.2471556332490872e-43,3.3894896576914954e-19,8.259435776794453e-22,0.16283771395683289,2.7125236633666425e-24,1.933569797329948e-11,6.883678020684023e-33,5.307670333736783e-29,1.3130444628338858e-36,7.444578681294349e-29,9.919137931016765e-21,8.338782080387013e-27,2.3434314230318355e-24,1.030824587162633e-29,6.486508895457499e-32,2.996905137781671e-17,1.913578329179401e-18,0.00020456909260246903,0.7060057520866394,2.2921083297533827e-24,6.106688262465284e-30
9,period,1.0,1.0586261147163603e-31,1.3846038140825182e-21,4.786865126504836e-09,7.436420410696315e-16,3.098375356737078e-32,8.133408469292498e-19,6.102153723946694e-34,4.4805276777192484e-23,6.622676491854775e-30,1.512694751420272e-20,8.407790785948902e-44,1.215897597810072e-19,2.02039817812486e-20,0.08138692378997803,1.69712892465216e-24,1.2004442578872343e-12,9.487788561161675e-35,5.523456866152259e-30,2.6983457038899708e-36,7.588219953224718e-29,2.7785788413351807e-21,1.618402650878332e-27,7.316657285793202e-25,2.4621815146673876e-29,1.2898224905728816e-32,8.878348717393973e-18,7.195664311126219e-19,0.0004323709290474653,0.8764885663986206,2.9281715614947093e-25,1.640892312617925e-29
