epoch,step,train_acc,train_loss,val_acc,val_loss
0,532,,,0.9098407030105591,0.4112679362297058
0,532,0.8598603010177612,0.5638229250907898,,
1,1065,,,0.9328782558441162,0.22892960906028748
1,1065,0.9179240465164185,0.25913184881210327,,
2,1598,,,0.9489476680755615,0.21122129261493683
2,1598,0.9373275637626648,0.19743087887763977,,
3,2131,,,0.9378555417060852,0.20404209196567535
3,2131,0.9461046457290649,0.16965201497077942,,
4,2664,,,0.939846396446228,0.17304962873458862
4,2664,0.949715256690979,0.1539439857006073,,
5,3197,,,0.9468145370483398,0.15551188588142395
5,3197,0.9552633166313171,0.1384195238351822,,
6,3730,,,0.9567690491676331,0.14356963336467743
6,3730,0.9585510492324829,0.12965042889118195,,
7,4263,,,0.9597554206848145,0.13585418462753296
7,4263,0.960547149181366,0.1240723580121994,,
8,4796,,,0.9560580253601074,0.14930303394794464
8,4796,0.963482677936554,0.11066237837076187,,
9,5329,,,0.961604118347168,0.12107972055673599
9,5329,0.9653613567352295,0.10345885902643204,,
10,5862,,,0.9593287706375122,0.1423012614250183
10,5862,0.9668878316879272,0.09673315286636353,,
11,6395,,,0.9653014540672302,0.11475752294063568
11,6395,0.97032231092453,0.08944356441497803,,
12,6928,,,0.9523606300354004,0.14195486903190613
12,6928,0.9729642271995544,0.08196960389614105,,
13,7461,,,0.9650170803070068,0.12990687787532806
13,7461,0.9745787382125854,0.07474266737699509,,
14,7994,,,0.9604664444923401,0.12974365055561066
14,7994,0.9749603867530823,0.07420343905687332,,
15,8527,,,0.9708475470542908,0.12272854149341583
15,8527,0.9792755246162415,0.06206042319536209,,
16,9060,,,0.9667235612869263,0.11095691472291946
16,9060,0.9786003828048706,0.06155093014240265,,
17,9593,,,0.964021623134613,0.11343014240264893
17,9593,0.9800093770027161,0.057119570672512054,,
18,10126,,,0.9677190184593201,0.12197308242321014
18,10126,0.9820348620414734,0.05121661350131035,,
19,10659,,,0.9674345850944519,0.10671915113925934
19,10659,0.9829155206680298,0.048422813415527344,,
20,11192,,,0.9685722589492798,0.11679350584745407
20,11192,0.9850584268569946,0.04321138188242912,,
21,11725,,,0.971274197101593,0.11373447626829147
21,11725,0.9852051734924316,0.04236230254173279,,
22,12258,,,0.9653014540672302,0.13944639265537262
22,12258,0.985469400882721,0.040887560695409775,,
23,12791,,,0.9697098731994629,0.12083851546049118
23,12791,0.9873774647712708,0.03543366491794586,,
24,13324,,,0.9762514233589172,0.11896978318691254
24,13324,0.9873774647712708,0.035680048167705536,,
