epoch,step,train_acc,train_loss,val_acc,val_loss
0,385,,,0.6474769115447998,1.2024977207183838
0,385,0.6048582792282104,1.2855697870254517,,
1,771,,,0.7235252261161804,0.9364722371101379
1,771,0.799433171749115,0.6482999324798584,,
2,1157,,,0.8511016368865967,0.544414758682251
2,1157,0.8687044382095337,0.4259136915206909,,
3,1543,,,0.845060408115387,0.536474883556366
3,1543,0.9025911092758179,0.32099804282188416,,
4,1929,,,0.8326225876808167,0.5878022313117981
4,1929,0.9173684120178223,0.2718595862388611,,
5,2315,,,0.8649609088897705,0.4905768036842346
5,2315,0.9288663864135742,0.2294788658618927,,
6,2701,,,0.8564321398735046,0.5125014781951904
6,2701,0.9376922845840454,0.20414532721042633,,
7,3087,,,0.866382360458374,0.49593091011047363
7,3087,0.9430769085884094,0.1846327781677246,,
8,3473,,,0.8603411316871643,0.4980509877204895
8,3473,0.9479352235794067,0.16965951025485992,,
9,3859,,,0.8734896779060364,0.46812546253204346
9,3859,0.9532793760299683,0.1536920964717865,,
10,4245,,,0.8887704610824585,0.44254010915756226
10,4245,0.9543319940567017,0.14454804360866547,,
11,4631,,,0.8877043128013611,0.448005348443985
11,4631,0.9581781625747681,0.1336582750082016,,
12,5017,,,0.8845060467720032,0.4560576379299164
12,5017,0.9596356153488159,0.12364450842142105,,
13,5403,,,0.890191912651062,0.4352203607559204
13,5403,0.9639676213264465,0.11368846148252487,,
14,5789,,,0.9026297330856323,0.42336326837539673
14,5789,0.9670850038528442,0.10442234575748444,,
15,6175,,,0.8898365497589111,0.4440487325191498
15,6175,0.9653036594390869,0.10753422230482101,,
16,6561,,,0.8965885043144226,0.436359167098999
16,6561,0.9718218445777893,0.08621135354042053,,
17,6947,,,0.9015635848045349,0.42583513259887695
17,6947,0.9714979529380798,0.08731815218925476,,
18,7333,,,0.9129353165626526,0.4008626341819763
18,7333,0.9731174111366272,0.08016834408044815,,
19,7719,,,0.8884150385856628,0.48448461294174194
19,7719,0.9710931181907654,0.08555227518081665,,
20,8105,,,0.8713575005531311,0.5296820402145386
20,8105,0.9779757261276245,0.06485714018344879,,
21,8491,,,0.8866382241249084,0.5042433738708496
21,8491,0.9779351949691772,0.06702914834022522,,
22,8877,,,0.9154228568077087,0.4158696234226227
22,8877,0.9800000190734863,0.06079753115773201,,
23,9263,,,0.8948116302490234,0.4673081338405609
23,9263,0.9786235094070435,0.06367189437150955,,
24,9649,,,0.9054726362228394,0.433084636926651
24,9649,0.9798380732536316,0.059150174260139465,,
25,10035,,,0.9090263247489929,0.4375823438167572
25,10035,0.9816194176673889,0.05488865450024605,,
26,10421,,,0.901208221912384,0.4829789996147156
26,10421,0.9838056564331055,0.04992542415857315,,
27,10807,,,0.8916133642196655,0.4844461977481842
27,10807,0.9829554557800293,0.0486246794462204,,
28,11193,,,0.8951669931411743,0.49641042947769165
28,11193,0.9831578731536865,0.04829630255699158,,
